112,082,066,044,037,048,058,019,011,040,013,020,017,000,044,034,025,013,009,001,032,018,017,012,038,012,007,010,010,020,022,016,027,024,035,039,037,006,002,022,037,014,025,000,031,025,025,010,027,027,034,050,035,037,038,030
094,073,060,039,036,047,057,018,011,042,011,020,017,000,046,037,027,014,009,001,037,019,020,013,043,013,008,011,012,023,024,018,031,026,039,043,041,007,002,024,039,015,027,000,032,027,026,011,028,028,035,052,036,039,039,031
078,063,052,035,033,044,055,018,011,045,013,021,017,000,047,036,027,015,010,001,037,020,021,014,044,013,009,011,014,019,019,015,025,022,033,037,032,006,001,021,035,013,024,000,030,026,025,011,028,028,035,053,038,040,042,031
078,062,052,035,034,045,056,018,011,047,013,021,016,000,046,036,026,015,009,001,034,018,019,012,039,012,007,011,011,018,020,014,024,021,031,035,030,006,002,020,033,013,024,000,030,025,026,011,027,027,034,050,038,038,039,030
079,061,052,032,033,041,050,015,009,035,010,016,014,000,038,029,021,012,008,001,029,015,016,010,033,010,006,008,009,015,016,012,020,018,027,030,025,005,001,016,028,010,019,000,024,020,020,009,022,022,028,041,030,031,033,025
084,068,057,037,038,048,059,017,011,042,013,021,017,000,047,037,027,015,010,001,038,020,023,016,044,013,011,012,015,019,021,017,026,023,034,038,033,006,002,022,036,014,025,000,032,026,026,011,029,029,036,052,040,041,042,032
050,041,031,020,021,027,033,009,005,022,007,011,009,000,025,020,014,007,006,001,020,010,011,007,023,007,004,006,007,014,016,013,020,018,029,030,027,004,001,016,026,010,025,000,025,020,021,008,022,020,025,036,026,028,028,022
037,031,025,015,018,021,026,006,004,016,004,007,006,000,017,014,009,005,003,000,012,006,007,004,015,005,002,003,004,006,007,006,009,009,012,013,012,002,000,007,013,005,010,000,011,009,008,003,009,010,012,019,012,013,013,010
079,066,053,035,037,046,055,016,010,041,012,020,016,000,046,037,026,016,010,002,038,019,025,017,042,013,010,011,014,025,028,032,034,037,056,052,045,008,002,026,042,016,031,000,035,028,028,012,030,030,037,052,037,040,040,032
073,062,049,033,037,044,052,015,010,037,011,019,015,000,040,031,022,012,008,001,031,017,017,012,036,011,007,009,010,020,022,020,028,027,041,042,036,007,002,023,037,015,028,000,033,027,027,012,033,032,040,054,040,046,047,034
063,052,042,028,029,038,045,013,009,035,010,018,015,000,042,033,023,016,009,001,038,018,028,022,039,012,012,010,020,017,018,016,022,021,033,034,029,005,001,018,030,011,022,000,026,022,022,009,025,024,031,043,032,035,035,027
068,058,047,033,038,048,057,016,014,049,012,027,018,000,050,042,024,016,009,001,037,018,021,015,038,012,008,011,011,015,016,012,019,018,027,029,025,004,001,016,027,010,018,000,023,019,018,008,020,020,025,037,026,029,028,023
071,061,049,034,040,051,060,016,015,051,013,026,017,000,053,045,027,020,010,001,044,019,026,019,041,013,008,011,012,015,017,013,020,019,027,030,025,005,001,018,028,010,019,000,022,019,019,008,021,021,026,039,027,030,029,024
